year,sourceId,targetId,id,type,citationcount,count
2015,p0010,p0262,635eaa1c90e50fcafda944b6,Co-co-author,131,1
2015,p0010,p0565,635eaa1c90e50fcafda944b6,Co-co-author,131,1
2015,p0010,p1197,635eaa1c90e50fcafda944b6,Co-co-author,131,1
2015,p0010,p1199,635eaa1c90e50fcafda944b6,Co-co-author,131,1
2015,p0010,p1206,635eaa1c90e50fcafda944b6,Co-co-author,131,1
2015,p0010,p1224,635eaa1c90e50fcafda944b6,Co-co-author,131,1
2015,p0010,p1642,635eaa1c90e50fcafda944b6,Co-co-author,131,1
2015,p0010,p1650,635eaa1c90e50fcafda944b6,Co-co-author,131,1
2015,p0010,p1885,635eaa1c90e50fcafda944b6,Co-co-author,131,1
2015,p0010,p1968,635eaa1c90e50fcafda944b6,Co-co-author,131,1
2015,p0010,p2331,635eaa1c90e50fcafda944b6,Co-co-author,131,1
2015,p0010,p2471,635eaa1c90e50fcafda944b6,Co-co-author,131,1
2015,p0010,p2474,635eaa1c90e50fcafda944b6,Co-co-author,131,1
2015,p0010,p2649,635eaa1c90e50fcafda944b6,Co-co-author,131,1
2015,p0010,p2656,635eaa1c90e50fcafda944b6,Co-co-author,131,1
2015,p0010,p2717,635eaa1c90e50fcafda944b6,Co-co-author,131,1
2015,p0010,p2761,635eaa1c90e50fcafda944b6,Co-co-author,131,1
2015,p0065,p0131,573698546e3b12023e71b8e1,Co-co-author,0,1
2015,p0065,p0907,573698546e3b12023e71b8e1,Co-co-author,0,1
2015,p0065,p2610,573698546e3b12023e71b8e1,Co-co-author,0,1
2015,p0076,p0930,573696d36e3b12023e5d3226,Co-co-author,8,1
2015,p0076,p1825,573696d36e3b12023e5d3226,Co-co-author,8,1
2015,p0076,p2497,5b8c9eea17c44af36f8b01a1,Co-co-author,2,1
2015,p0076,p2610,573696d36e3b12023e5d3226,Co-co-author,8,1
2015,p0076,p2610,5b8c9eea17c44af36f8b01a1,Co-co-author,2,1
2015,p0076,p2644,573696d36e3b12023e5d3226,Co-co-author,8,1
2015,p0126,p1344,60b758e191e0118439aadbda,Co-co-author,0,1
2015,p0126,p1726,60b758e191e0118439aadbda,Co-co-author,0,1
2015,p0126,p2498,60b758e191e0118439aadbda,Co-co-author,0,1
2015,p0126,p2610,60b758e191e0118439aadbda,Co-co-author,0,1
2015,p0232,p1187,573696716e3b12023e57e7c4,Co-co-author,106,1
2015,p0232,p1952,573696716e3b12023e57e7c4,Co-co-author,106,1
2015,p0232,p2589,573696716e3b12023e57e7c4,Co-co-author,106,1
2015,p0232,p2613,573696716e3b12023e57e7c4,Co-co-author,106,1
2015,p0232,p2647,573696716e3b12023e57e7c4,Co-co-author,106,1
2015,p0282,p0100,5736977f6e3b12023e6654e0,Co-co-author,37,1
2015,p0282,p0916,5736977f6e3b12023e6654e0,Co-co-author,37,1
2015,p0282,p1952,573696606e3b12023e56d04c,Co-co-author,209,1
2015,p0282,p1952,5736977f6e3b12023e6654e0,Co-co-author,37,1
2015,p0282,p2090,573696606e3b12023e56d04c,Co-co-author,209,1
2015,p0282,p2400,573696606e3b12023e56d04c,Co-co-author,209,1
2015,p0282,p2400,5736977f6e3b12023e6654e0,Co-co-author,37,1
2015,p0306,p0328,633c10d590e50fcafdc30622,Co-co-author,2,1
2015,p0306,p0506,633c10d590e50fcafdc30622,Co-co-author,2,1
2015,p0306,p0761,633c10d590e50fcafdc30622,Co-co-author,2,1
2015,p0306,p1406,633c10d590e50fcafdc30622,Co-co-author,2,1
2015,p0425,p0930,573696d36e3b12023e5d31c5,Co-co-author,5,1
2015,p0425,p0930,573696d36e3b12023e5d321b,Co-co-author,5,1
2015,p0425,p1465,573696d36e3b12023e5d31c5,Co-co-author,5,1
2015,p0425,p1850,573696d36e3b12023e5d31c5,Co-co-author,5,1
2015,p0425,p2610,573696d36e3b12023e5d31c5,Co-co-author,5,1
2015,p0425,p2610,573696d36e3b12023e5d321b,Co-co-author,5,1
2015,p0506,p2674,555040eb45ce0a409eb378c5,Co-co-author,1,1
2015,p0520,p0506,55503f0545ce0a409eb2bb89,Co-co-author,13,1
2015,p0520,p1087,55503f0545ce0a409eb2bb89,Co-co-author,13,1
2015,p0520,p1556,55503f0545ce0a409eb2bb89,Co-co-author,13,1
2015,p0520,p1782,55503f0545ce0a409eb2bb89,Co-co-author,13,1
2015,p0520,p2674,55503f0545ce0a409eb2bb89,Co-co-author,13,1
2015,p0574,p1476,555047ed45ce0a409eb6a45a,Co-co-author,0,1
2015,p0574,p2610,555047ed45ce0a409eb6a45a,Co-co-author,0,1
2015,p0579,p0072,5736985e6e3b12023e724adc,Co-co-author,6,1
2015,p0579,p0506,5736985e6e3b12023e724adc,Co-co-author,6,1
2015,p0579,p1635,5736985e6e3b12023e724adc,Co-co-author,6,1
2015,p0579,p1662,5736985e6e3b12023e724adc,Co-co-author,6,1
2015,p0579,p2674,5736985e6e3b12023e724adc,Co-co-author,6,1
2015,p0579,p2743,5736985e6e3b12023e724adc,Co-co-author,6,1
2015,p0598,p2610,55465e1d0cf2939c2fee9c07,Co-co-author,9,1
2015,p0610,p0149,555047b145ce0a409eb68d66,Co-co-author,97,1
2015,p0610,p0434,555047b145ce0a409eb68d66,Co-co-author,97,1
2015,p0610,p1199,555047b145ce0a409eb68d66,Co-co-author,97,1
2015,p0610,p2457,555047b145ce0a409eb68d66,Co-co-author,97,1
2015,p0626,p0506,633c10d590e50fcafdc3052b,Co-co-author,3,1
2015,p0626,p0761,633c10d590e50fcafdc3052b,Co-co-author,3,1
2015,p0626,p1406,633c10d590e50fcafdc3052b,Co-co-author,3,1
2015,p0626,p2716,633c10d590e50fcafdc3052b,Co-co-author,3,1
2015,p0635,p0262,573696726e3b12023e57ef9e,Co-co-author,20,1
2015,p0635,p0513,573696726e3b12023e57ef9e,Co-co-author,20,1
2015,p0635,p1199,573696726e3b12023e57ef9e,Co-co-author,20,1
2015,p0719,p0064,633c10c790e50fcafdc2d8c3,Co-co-author,2,1
2015,p0719,p0506,633c10c790e50fcafdc2d8c3,Co-co-author,2,1
2015,p0719,p0761,633c10c790e50fcafdc2d8c3,Co-co-author,2,1
2015,p0719,p1406,633c10c790e50fcafdc2d8c3,Co-co-author,2,1
2015,p0719,p2612,633c10c790e50fcafdc2d8c3,Co-co-author,2,1
2015,p0742,p0282,573696606e3b12023e56d055,Co-co-author,111,1
2015,p0742,p0282,573696db6e3b12023e5da7f5,Co-co-author,171,1
2015,p0742,p1391,573696db6e3b12023e5da7f5,Co-co-author,171,1
2015,p0742,p1769,573696db6e3b12023e5da7f5,Co-co-author,171,1
2015,p0742,p2775,573696db6e3b12023e5da7f5,Co-co-author,171,1
2015,p0742,p3080,573696606e3b12023e56d055,Co-co-author,111,1
2015,p0757,p0530,5d2075663a55ac8ee7b1c5e8,Co-co-author,12,1
2015,p0757,p2582,5d2075663a55ac8ee7b1c5e8,Co-co-author,12,1
2015,p0757,p2610,5d2075663a55ac8ee7b1c5e8,Co-co-author,12,1
2015,p0761,p0506,5550428645ce0a409eb4302c,Co-co-author,29,1
2015,p0761,p0806,5550428645ce0a409eb4302c,Co-co-author,29,1
2015,p0761,p1301,5550428645ce0a409eb4302c,Co-co-author,29,1
2015,p0790,p0282,5550447d45ce0a409eb4e40d,Co-co-author,127,1
2015,p0790,p0428,5550447d45ce0a409eb4e40d,Co-co-author,127,1
2015,p0790,p1952,5550447d45ce0a409eb4e40d,Co-co-author,127,1
2015,p0790,p2115,5550447d45ce0a409eb4e40d,Co-co-author,127,1
2015,p0794,p0930,573698026e3b12023e6db863,Co-co-author,13,1
2015,p0794,p1819,573698026e3b12023e6db863,Co-co-author,13,1
2015,p0794,p1850,573698026e3b12023e6db863,Co-co-author,13,1
2015,p0794,p2610,573698026e3b12023e6db863,Co-co-author,13,1
2015,p0803,p2499,573697456e3b12023e6322d9,Co-co-author,32,1
2015,p0803,p2499,573697456e3b12023e632345,Co-co-author,51,1
2015,p0803,p2499,573697456e3b12023e6323da,Co-co-author,32,1
2015,p0803,p2503,573697456e3b12023e6322d9,Co-co-author,32,1
2015,p0803,p2503,573697456e3b12023e632345,Co-co-author,51,1
2015,p0803,p2503,573697456e3b12023e6323da,Co-co-author,32,1
2015,p0803,p2610,573697336e3b12023e623d70,Co-co-author,0,1
2015,p0803,p2610,573697456e3b12023e6322d9,Co-co-author,32,1
2015,p0803,p2610,573697456e3b12023e632345,Co-co-author,51,1
2015,p0803,p2610,573697456e3b12023e6323da,Co-co-author,32,1
2015,p0803,p2625,573697336e3b12023e623d70,Co-co-author,0,1
2015,p1040,p0235,573695d56e3b12023e4ed088,Co-co-author,7,1
2015,p1040,p1859,573695d56e3b12023e4ed088,Co-co-author,7,1
2015,p1040,p2610,573695d56e3b12023e4ed088,Co-co-author,7,1
2015,p1040,p2610,58437783ac44360f10841d38,Co-co-author,1,1
2015,p1055,p1069,573698876e3b12023e746193,Co-co-author,12,1
2015,p1055,p1439,573698876e3b12023e746193,Co-co-author,12,1
2015,p1055,p1570,573698876e3b12023e746193,Co-co-author,12,1
2015,p1055,p2616,573698876e3b12023e746193,Co-co-author,12,1
2015,p1055,p2778,573698876e3b12023e746193,Co-co-author,12,1
2015,p1055,p2949,573698876e3b12023e746193,Co-co-author,12,1
2015,p1055,p3006,573698876e3b12023e746193,Co-co-author,12,1
2015,p1137,p0282,573696606e3b12023e56d398,Co-co-author,24,1
2015,p1137,p1282,573696606e3b12023e56d398,Co-co-author,24,1
2015,p1165,p0191,5b8c9eea17c44af36f8b0046,Co-co-author,1,1
2015,p1165,p1199,5b8c9eea17c44af36f8b0046,Co-co-author,1,1
2015,p1171,p0290,5736980d6e3b12023e6e40a3,Co-co-author,66,1
2015,p1171,p0663,5736980d6e3b12023e6e40a3,Co-co-author,66,1
2015,p1171,p1199,5736980d6e3b12023e6e40a3,Co-co-author,66,1
2015,p1171,p1408,5736980d6e3b12023e6e40a3,Co-co-author,66,1
2015,p1171,p1692,5736980d6e3b12023e6e40a3,Co-co-author,66,1
2015,p1171,p2187,5736980d6e3b12023e6e40a3,Co-co-author,66,1
2015,p1199,p1370,5550450945ce0a409eb53203,Co-co-author,115,1
2015,p1199,p2360,5550450945ce0a409eb53203,Co-co-author,115,1
2015,p1406,p0506,573696726e3b12023e57ed8c,Co-co-author,34,1
2015,p1406,p0506,633c10c690e50fcafdc2d55d,Co-co-author,2,1
2015,p1406,p0626,633c10c690e50fcafdc2d55d,Co-co-author,2,1
2015,p1406,p0761,633c10c690e50fcafdc2d55d,Co-co-author,2,1
2015,p1406,p0870,573696726e3b12023e57ed8c,Co-co-author,34,1
2015,p1406,p0874,573696726e3b12023e57ed8c,Co-co-author,34,1
2015,p1406,p0959,573696726e3b12023e57ed8c,Co-co-author,34,1
2015,p1406,p1948,573696726e3b12023e57ed8c,Co-co-author,34,1
2015,p1430,p0250,5b8c9eea17c44af36f8b013b,Co-co-author,0,1
2015,p1430,p1850,5b8c9eea17c44af36f8b013b,Co-co-author,0,1
2015,p1430,p2610,5b8c9eea17c44af36f8b013b,Co-co-author,0,1
2015,p1465,p0930,5b8c9eea17c44af36f8b0195,Co-co-author,0,1
2015,p1465,p1850,5b8c9eea17c44af36f8b0195,Co-co-author,0,1
2015,p1465,p2364,5b8c9eea17c44af36f8b00f4,Co-co-author,0,1
2015,p1465,p2610,5b8c9eea17c44af36f8b00f4,Co-co-author,0,1
2015,p1465,p2610,5b8c9eea17c44af36f8b0195,Co-co-author,0,1
2015,p1547,p0246,573697636e3b12023e64a8f3,Co-co-author,4,1
2015,p1547,p0506,573697636e3b12023e64a8f3,Co-co-author,4,1
2015,p1547,p0787,573697636e3b12023e64a8f3,Co-co-author,4,1
2015,p1547,p1673,573697636e3b12023e64a8f3,Co-co-author,4,1
2015,p1547,p1820,573697636e3b12023e64a8f3,Co-co-author,4,1
2015,p1562,p0106,573696986e3b12023e5a0edd,Co-co-author,14,1
2015,p1562,p0175,573696986e3b12023e5a0edd,Co-co-author,14,1
2015,p1562,p0667,573696986e3b12023e5a0edd,Co-co-author,14,1
2015,p1562,p0708,573696986e3b12023e5a0edd,Co-co-author,14,1
2015,p1562,p0885,573696986e3b12023e5a0edd,Co-co-author,14,1
2015,p1562,p1002,573696986e3b12023e5a0edd,Co-co-author,14,1
2015,p1562,p1097,573696986e3b12023e5a0edd,Co-co-author,14,1
2015,p1562,p1415,573696986e3b12023e5a0edd,Co-co-author,14,1
2015,p1562,p1517,573696986e3b12023e5a0edd,Co-co-author,14,1
2015,p1562,p1543,573696986e3b12023e5a0edd,Co-co-author,14,1
2015,p1562,p1626,573696986e3b12023e5a0edd,Co-co-author,14,1
2015,p1562,p1682,573696986e3b12023e5a0edd,Co-co-author,14,1
2015,p1562,p1697,573696986e3b12023e5a0edd,Co-co-author,14,1
2015,p1562,p1937,573696986e3b12023e5a0edd,Co-co-author,14,1
2015,p1562,p2342,573696986e3b12023e5a0edd,Co-co-author,14,1
2015,p1562,p2448,573696986e3b12023e5a0edd,Co-co-author,14,1
2015,p1562,p2494,573696986e3b12023e5a0edd,Co-co-author,14,1
2015,p1562,p2594,573696986e3b12023e5a0edd,Co-co-author,14,1
2015,p1562,p2610,573696986e3b12023e5a0edd,Co-co-author,14,1
2015,p1562,p2766,573696986e3b12023e5a0edd,Co-co-author,14,1
2015,p1568,p0061,573698826e3b12023e742569,Co-co-author,19,1
2015,p1568,p0282,573698826e3b12023e742569,Co-co-author,19,1
2015,p1568,p1952,573698826e3b12023e742569,Co-co-author,19,1
2015,p1568,p2278,573698826e3b12023e742569,Co-co-author,19,1
2015,p1568,p2860,573698826e3b12023e742569,Co-co-author,19,1
2015,p1584,p0506,573697746e3b12023e65b71d,Co-co-author,26,1
2015,p1584,p1108,573697746e3b12023e65b71d,Co-co-author,26,1
2015,p1584,p1820,573697746e3b12023e65b71d,Co-co-author,26,1
2015,p1584,p2655,573697746e3b12023e65b71d,Co-co-author,26,1
2015,p1584,p2674,573697746e3b12023e65b71d,Co-co-author,26,1
2015,p1662,p0506,573695cf6e3b12023e4e7a39,Co-co-author,45,1
2015,p1662,p0632,573695cf6e3b12023e4e7a39,Co-co-author,45,1
2015,p1662,p0959,573695cf6e3b12023e4e7a39,Co-co-author,45,1
2015,p1662,p1302,573695cf6e3b12023e4e7a39,Co-co-author,45,1
2015,p1662,p2674,573695cf6e3b12023e4e7a39,Co-co-author,45,1
2015,p1824,p0192,633c10c490e50fcafdc2cfe3,Co-co-author,89,1
2015,p1824,p0282,633c10c490e50fcafdc2cfe3,Co-co-author,89,1
2015,p1824,p2041,633c10c490e50fcafdc2cfe3,Co-co-author,89,1
2015,p1824,p2326,633c10c490e50fcafdc2cfe3,Co-co-author,89,1
2015,p1824,p2527,633c10c490e50fcafdc2cfe3,Co-co-author,89,1
2015,p1826,p0792,573696726e3b12023e57eeeb,Co-co-author,5,1
2015,p1826,p2610,573696726e3b12023e57eeeb,Co-co-author,5,1
2015,p1844,p0118,573697526e3b12023e63c4c2,Co-co-author,20,1
2015,p1844,p0506,573697526e3b12023e63c4c2,Co-co-author,20,1
2015,p1844,p0506,5736979a6e3b12023e67fb27,Co-co-author,9,1
2015,p1844,p1095,5736979a6e3b12023e67fb27,Co-co-author,9,1
2015,p1844,p1609,573697526e3b12023e63c4c2,Co-co-author,20,1
2015,p1844,p1820,5736979a6e3b12023e67fb27,Co-co-author,9,1
2015,p1844,p1864,5736979a6e3b12023e67fb27,Co-co-author,9,1
2015,p1844,p2628,5736979a6e3b12023e67fb27,Co-co-author,9,1
2015,p1844,p2674,573697526e3b12023e63c4c2,Co-co-author,20,1
2015,p1844,p2674,5736979a6e3b12023e67fb27,Co-co-author,9,1
2015,p1844,p2700,573697526e3b12023e63c4c2,Co-co-author,20,1
2015,p1844,p2808,573697526e3b12023e63c4c2,Co-co-author,20,1
2015,p1850,p0425,573696d36e3b12023e5d320d,Co-co-author,7,1
2015,p1850,p2610,573696d36e3b12023e5d320d,Co-co-author,7,1
2015,p1865,p2245,633c10c490e50fcafdc2d037,Co-co-author,2,1
2015,p1865,p2275,633c10c490e50fcafdc2d037,Co-co-author,2,1
2015,p1865,p2287,633c10c490e50fcafdc2d037,Co-co-author,2,1
2015,p1865,p2323,633c10c490e50fcafdc2d037,Co-co-author,2,1
2015,p1865,p2610,633c10c490e50fcafdc2d037,Co-co-author,2,1
2015,p1865,p2781,633c10c490e50fcafdc2d037,Co-co-author,2,1
2015,p1865,p2877,633c10c490e50fcafdc2d037,Co-co-author,2,1
2015,p1865,p2941,633c10c490e50fcafdc2d037,Co-co-author,2,1
2015,p2090,p0045,573697f36e3b12023e6cd66d,Co-co-author,1,1
2015,p2090,p0282,573697f36e3b12023e6cd66d,Co-co-author,1,1
2015,p2090,p2669,573697f36e3b12023e6cd66d,Co-co-author,1,1
2015,p2141,p2691,57d0637cac443673542881b4,Co-co-author,1,1
2015,p2141,p2787,57d0637cac443673542881b4,Co-co-author,1,1
2015,p2141,p2949,57d0637cac443673542881b4,Co-co-author,1,1
2015,p2228,p0120,5a260c2817c44a4ba8a2392a,Co-co-author,18,1
2015,p2228,p0232,5a260c2817c44a4ba8a2392a,Co-co-author,18,1
2015,p2228,p0282,5a260c2817c44a4ba8a2392a,Co-co-author,18,1
2015,p2228,p0795,5a260c2817c44a4ba8a2392a,Co-co-author,18,1
2015,p2228,p1457,5a260c2817c44a4ba8a2392a,Co-co-author,18,1
2015,p2228,p1622,5a260c2817c44a4ba8a2392a,Co-co-author,18,1
2015,p2228,p1875,5a260c2817c44a4ba8a2392a,Co-co-author,18,1
2015,p2228,p2037,5a260c2817c44a4ba8a2392a,Co-co-author,18,1
2015,p2228,p2154,5a260c2817c44a4ba8a2392a,Co-co-author,18,1
2015,p2228,p2341,5a260c2817c44a4ba8a2392a,Co-co-author,18,1
2015,p2228,p2500,5a260c2817c44a4ba8a2392a,Co-co-author,18,1
2015,p2228,p2512,5a260c2817c44a4ba8a2392a,Co-co-author,18,1
2015,p2228,p2596,5a260c2817c44a4ba8a2392a,Co-co-author,18,1
2015,p2247,p0598,557c7c126feeaa8086d9f940,Co-co-author,43,1
2015,p2247,p0631,5b8c9eea17c44af36f8b0156,Co-co-author,7,1
2015,p2247,p0803,5b8c9eea17c44af36f8b0156,Co-co-author,7,1
2015,p2247,p0804,555047f145ce0a409eb6a50d,Co-co-author,8,1
2015,p2247,p1530,555047f145ce0a409eb6a50d,Co-co-author,8,1
2015,p2247,p2121,555047f145ce0a409eb6a50d,Co-co-author,8,1
2015,p2247,p2498,555047f145ce0a409eb6a50d,Co-co-author,8,1
2015,p2247,p2610,555047f145ce0a409eb6a50d,Co-co-author,8,1
2015,p2247,p2610,557c7c126feeaa8086d9f940,Co-co-author,43,1
2015,p2247,p2610,5b8c9eea17c44af36f8b0156,Co-co-author,7,1
2015,p2326,p0282,5550447a45ce0a409eb4e221,Co-co-author,273,1
2015,p2326,p1273,5550447a45ce0a409eb4e221,Co-co-author,273,1
2015,p2326,p1787,5550447a45ce0a409eb4e221,Co-co-author,273,1
2015,p2326,p2042,5550447a45ce0a409eb4e221,Co-co-author,273,1
2015,p2326,p2527,5550447a45ce0a409eb4e221,Co-co-author,273,1
2015,p2337,p1199,573696726e3b12023e57e9a9,Co-co-author,51,1
2015,p2337,p1952,573696726e3b12023e57e9a9,Co-co-author,51,1
2015,p2337,p2272,573696726e3b12023e57e9a9,Co-co-author,51,1
2015,p2337,p2527,573696726e3b12023e57e9a9,Co-co-author,51,1
2015,p2366,p0424,55503f9145ce0a409eb2ec5c,Co-co-author,124,1
2015,p2366,p0930,55503f9145ce0a409eb2ec5c,Co-co-author,124,1
2015,p2366,p1850,55503f9145ce0a409eb2ec5c,Co-co-author,124,1
2015,p2366,p2610,55503f9145ce0a409eb2ec5c,Co-co-author,124,1
2015,p2368,p0506,555047f245ce0a409eb6a576,Co-co-author,30,1
2015,p2368,p0506,573696716e3b12023e57e5eb,Co-co-author,22,1
2015,p2368,p0598,555047f245ce0a409eb6a576,Co-co-author,30,1
2015,p2368,p2677,555047f245ce0a409eb6a576,Co-co-author,30,1
2015,p2368,p2815,555047f245ce0a409eb6a576,Co-co-author,30,1
2015,p2368,p2817,555047f245ce0a409eb6a576,Co-co-author,30,1
2015,p2368,p2874,555047f245ce0a409eb6a576,Co-co-author,30,1
2015,p2467,p0434,5736958e6e3b12023e4aec3a,Co-co-author,26,1
2015,p2467,p1199,5736958e6e3b12023e4aec3a,Co-co-author,26,1
2015,p2497,p0792,573696d46e3b12023e5d4972,Co-co-author,7,1
2015,p2497,p2610,573696d46e3b12023e5d4972,Co-co-author,7,1
2015,p2499,p0758,5736985e6e3b12023e724950,Co-co-author,83,1
2015,p2499,p0804,5736985e6e3b12023e724950,Co-co-author,83,1
2015,p2499,p1825,5736985e6e3b12023e724950,Co-co-author,83,1
2015,p2499,p2610,5736985e6e3b12023e724950,Co-co-author,83,1
2015,p2934,p0031,573696716e3b12023e57e687,Co-co-author,12,1
2015,p2934,p0919,573696716e3b12023e57e687,Co-co-author,12,1
2015,p2934,p1336,573696716e3b12023e57e687,Co-co-author,12,1
2015,p2934,p1969,573696716e3b12023e57e687,Co-co-author,12,1
2015,p2949,p2141,5736962b6e3b12023e53a3fc,Co-co-author,1,1
2015,p2949,p2691,5736962b6e3b12023e53a3fc,Co-co-author,1,1
2015,p2949,p2788,5736962b6e3b12023e53a3fc,Co-co-author,1,1
2015,p3086,p1199,5d2075663a55ac8ee7b1c5ed,Co-co-author,7,1
2015,p3086,p1227,5d2075663a55ac8ee7b1c5ed,Co-co-author,7,1
2015,p3086,p2534,5d2075663a55ac8ee7b1c5ed,Co-co-author,7,1
2016,p0191,p1165,5687dc290cf2afdcd165f940,Co-co-author,267,1
2016,p0191,p1199,5687dc290cf2afdcd165f940,Co-co-author,267,1
2016,p0191,p2308,5687dc290cf2afdcd165f940,Co-co-author,267,1
2016,p0210,p0057,58437752ac44360f1083a9dd,Co-co-author,110,1
2016,p0210,p1336,58437752ac44360f1083a9dd,Co-co-author,110,1
2016,p0232,p0282,5843777aac44360f10840d40,Co-co-author,50,1
2016,p0232,p0432,5843777aac44360f10840d40,Co-co-author,50,1
2016,p0232,p0478,5736959a6e3b12023e4b9f18,Co-co-author,188,1
2016,p0232,p1978,5736959a6e3b12023e4b9f18,Co-co-author,188,1
2016,p0232,p2107,5736959a6e3b12023e4b9f18,Co-co-author,188,1
2016,p0232,p2158,5843777aac44360f10840d40,Co-co-author,50,1
2016,p0232,p2400,5843777aac44360f10840d40,Co-co-author,50,1
2016,p0232,p2590,5736959a6e3b12023e4b9f18,Co-co-author,188,1
2016,p0232,p2647,5843777aac44360f10840d40,Co-co-author,50,1
2016,p0232,p2686,5736959a6e3b12023e4b9f18,Co-co-author,188,1
2016,p0308,p0282,57d063bdac4436735428f1ea,Co-co-author,58,1
2016,p0427,p0181,58437752ac44360f1083a9cb,Co-co-author,23,1
2016,p0427,p0410,58437752ac44360f1083a9cb,Co-co-author,23,1
2016,p0427,p0506,58437752ac44360f1083a9cb,Co-co-author,23,1
2016,p0427,p0530,58437752ac44360f1083a9cb,Co-co-author,23,1
2016,p0427,p0926,58437752ac44360f1083a9cb,Co-co-author,23,1
2016,p0427,p1674,58437752ac44360f1083a9cb,Co-co-author,23,1
2016,p0427,p1812,58437752ac44360f1083a9cb,Co-co-author,23,1
2016,p0427,p1844,58437752ac44360f1083a9cb,Co-co-author,23,1
2016,p0427,p1909,58437752ac44360f1083a9cb,Co-co-author,23,1
2016,p0427,p2294,58437752ac44360f1083a9cb,Co-co-author,23,1
2016,p0427,p2497,58437752ac44360f1083a9cb,Co-co-author,23,1
2016,p0427,p2610,58437752ac44360f1083a9cb,Co-co-author,23,1
2016,p0427,p2723,58437752ac44360f1083a9cb,Co-co-author,23,1
2016,p0516,p0108,57d06393ac443673542887d1,Co-co-author,6,1
2016,p0516,p0930,57d06393ac443673542887d1,Co-co-author,6,1
2016,p0516,p1739,57d06393ac443673542887d1,Co-co-author,6,1
2016,p0516,p2610,57d06393ac443673542887d1,Co-co-author,6,1
2016,p0526,p0506,59a13f620cf2cd7200e4036f,Co-co-author,7,1
2016,p0526,p0959,59a13f620cf2cd7200e4036f,Co-co-author,7,1
2016,p0526,p1662,59a13f620cf2cd7200e4036f,Co-co-author,7,1
2016,p0537,p0282,57d063a2ac443673542899b9,Co-co-author,6,1
2016,p0537,p0496,57d063a2ac443673542899b9,Co-co-author,6,1
2016,p0537,p2426,57d063a2ac443673542899b9,Co-co-author,6,1
2016,p0537,p2527,57d063a2ac443673542899b9,Co-co-author,6,1
2016,p0537,p2847,57d063a2ac443673542899b9,Co-co-author,6,1
2016,p0537,p2921,57d063a2ac443673542899b9,Co-co-author,6,1
2016,p0598,p2247,57a4e901ac44365e35c95245,Co-co-author,37,1
2016,p0598,p2610,57a4e901ac44365e35c95245,Co-co-author,37,1
2016,p0631,p2121,599c7c1a601a182cd2788c6c,Co-co-author,8,1
2016,p0631,p2499,599c7c1a601a182cd2788c6c,Co-co-author,8,1
2016,p0631,p2610,599c7c1a601a182cd2788c6c,Co-co-author,8,1
2016,p0632,p0506,57d063bdac4436735428f6a6,Co-co-author,9,1
2016,p0632,p1301,57d063bdac4436735428f6a6,Co-co-author,9,1
2016,p0636,p0506,5b8c9eea17c44af36f8b01a4,Co-co-author,8,1
2016,p0636,p0506,5c0495e417c44a2c74704ced,Co-co-author,90,1
2016,p0636,p0530,5c0495e417c44a2c74704ced,Co-co-author,90,1
2016,p0636,p1093,5b8c9eea17c44af36f8b01a4,Co-co-author,8,1
2016,p0636,p1301,5b8c9eea17c44af36f8b01a4,Co-co-author,8,1
2016,p0636,p1309,5c0495e417c44a2c74704ced,Co-co-author,90,1
2016,p0636,p1556,5c0495e417c44a2c74704ced,Co-co-author,90,1
2016,p0636,p1864,5c0495e417c44a2c74704ced,Co-co-author,90,1
2016,p0636,p2508,5c0495e417c44a2c74704ced,Co-co-author,90,1
2016,p0794,p0930,57d063a2ac44367354289a11,Co-co-author,57,1
2016,p0794,p0930,58d82fb2d649053542fd16ec,Co-co-author,13,1
2016,p0794,p1819,58d82fb2d649053542fd16ec,Co-co-author,13,1
2016,p0794,p1850,57d063a2ac44367354289a11,Co-co-author,57,1
2016,p0794,p1850,58d82fb2d649053542fd16ec,Co-co-author,13,1
2016,p0794,p2610,57d063a2ac44367354289a11,Co-co-author,57,1
2016,p0794,p2610,58d82fb2d649053542fd16ec,Co-co-author,13,1
2016,p0803,p2247,57d063cfac443673542917aa,Co-co-author,8,1
2016,p0803,p2247,5ac1824c17c44a1fda9135c6,Co-co-author,0,1
2016,p0803,p2610,57d063cfac443673542917aa,Co-co-author,8,1
2016,p0803,p2610,5ac1824c17c44a1fda9135c6,Co-co-author,0,1
2016,p0804,p1726,633c106990e50fcafdc1b84b,Co-co-author,40,1
2016,p0804,p2121,633c106990e50fcafdc1b84b,Co-co-author,40,1
2016,p0804,p2498,633c106990e50fcafdc1b84b,Co-co-author,40,1
2016,p0804,p2610,633c106990e50fcafdc1b84b,Co-co-author,40,1
2016,p0829,p0132,573696656e3b12023e571736,Co-co-author,17,1
2016,p0829,p0506,573696656e3b12023e571736,Co-co-author,17,1
2016,p0829,p1635,573696656e3b12023e571736,Co-co-author,17,1
2016,p0829,p2674,573696656e3b12023e571736,Co-co-author,17,1
2016,p0829,p2834,573696656e3b12023e571736,Co-co-author,17,1
2016,p0870,p1336,634e18bc90e50fcafd244864,Co-co-author,0,1
2016,p0870,p2418,634e18bc90e50fcafd244864,Co-co-author,0,1
2016,p0939,p0792,57d063a2ac44367354289a17,Co-co-author,21,1
2016,p0939,p2364,57d063a2ac44367354289a17,Co-co-author,21,1
2016,p0939,p2610,57d063a2ac44367354289a17,Co-co-author,21,1
